Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
datasetWeka,5,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.InfoGainAttributeEval \\\\\\\" -S \\\\\\\"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\\\\\\\"\\\" -F \\\"weka.filters.supervised.instance.ClassBalancer -num-intervals 10\\\" -S 1\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-4523450618538717400,2.02605041002E7,18371.0,2041.0,1963.0,78.0,0.0,96.17834394904459,3.821656050955414,0.0,0.6120736289603348,0.07795198432141132,0.17905681355138897,73.1124951415,77.65266969505814,638.348814551539,4631.451095313098,-3993.1022807615595,0.31276277048091083,2.26920680809069,-1.9564440376097794,-274.0791312759979,-0.13428668852327189,-42.9356372297092,0.9844236760124611,1896.0,0.41739130434782606,48.0,0.5826086956521739,67.0,0.01557632398753894,30.0,0.9753086419753086,0.9844236760124611,0.9798449612403102,0.6145410773633962,0.917244570860987,0.9919610188682803,0.9617834394904459,0.3947510678258109,0.6052489321741892,0.03821656050955414,0.9592736081015022,0.9617834394904459,0.9602499140588537,0.6145410773633962,0.9172445708609871,0.9753110965695974,0.8059602164692117,0.9617834394904459,2.842,0.047,2.7995694039999997,0.046983628000000006,2799.569404,46.983628,1.1414755E7,3621207.0,404197.0,99.41205291523762,64.23321901028908,?
datasetWeka,5,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.InfoGainAttributeEval \\\\\\\" -S \\\\\\\"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\\\\\\\"\\\" -F \\\"weka.filters.supervised.instance.ClassBalancer -num-intervals 10\\\" -S 1\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-4523450618538717400,2.02605041002E7,18371.0,2041.0,1955.0,86.0,0.0,95.78637922586967,4.213620774130328,0.0,0.5684777264234434,0.07735913767760921,0.18347308082270597,72.55645416650805,79.5678994866698,638.348814551539,1433.5513295356016,-795.2025149840625,0.31276277048091083,0.7023769375480654,-0.38961416706715457,-225.72771185775133,-0.1105966251140379,-35.361186033741205,0.9828660436137072,1893.0,0.4608695652173913,53.0,0.5391304347826087,62.0,0.017133956386292833,33.0,0.972764645426516,0.9828660436137072,0.977789256198347,0.5713620802306711,0.9271592396947943,0.9939456741254318,0.9578637922586967,0.43586731386238087,0.5641326861376192,0.042136207741303285,0.9547267705391558,0.9578637922586967,0.955966129026349,0.5713620802306711,0.9271592396947944,0.9749770330704696,0.7841327233372688,0.9578637922586967,2.777,0.058,2.739047408,0.058365257,2739.047408,58.365257,1.1330913E7,3621207.0,404197.0,99.36305732484077,63.6452719255267,?
datasetWeka,5,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.InfoGainAttributeEval \\\\\\\" -S \\\\\\\"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\\\\\\\"\\\" -F \\\"weka.filters.supervised.instance.ClassBalancer -num-intervals 10\\\" -S 1\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-4523450618538717400,2.02605041002E7,18371.0,2041.0,1945.0,96.0,0.0,95.29642332190103,4.703576678098971,0.0,0.5576865772721111,0.08459088682018649,0.19670746441253842,79.33923498541786,85.3073360215661,638.348814551539,3614.612292621774,-2976.263478070235,0.31276277048091083,1.7710006333276698,-1.458237862846759,-335.058022348174,-0.16416365622154533,-52.48823444335262,0.9750778816199377,1878.0,0.41739130434782606,48.0,0.5826086956521739,67.0,0.024922118380062305,48.0,0.9750778816199377,0.9750778816199377,0.9750778816199377,0.5576865772721116,0.9156711363944197,0.9929116683668718,0.9529642332190102,0.3952776559468987,0.6047223440531013,0.04703576678098971,0.9529642332190102,0.9529642332190102,0.9529642332190102,0.5576865772721116,0.9156711363944197,0.9714943566904685,0.7788432886360558,0.9529642332190102,2.753,0.053,2.706789028,0.052592799,2706.789028,52.592799,1.1270966E7,3621207.0,404197.0,99.21607055365017,63.522782949534545,?
datasetWeka,5,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.InfoGainAttributeEval \\\\\\\" -S \\\\\\\"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\\\\\\\"\\\" -F \\\"weka.filters.supervised.instance.ClassBalancer -num-intervals 10\\\" -S 1\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-4523450618538717400,2.02605041002E7,18371.0,2041.0,1938.0,103.0,0.0,94.95345418912298,5.046545810877021,0.0,0.44619133550231155,0.0877462028417445,0.20331584945567435,82.29865967876324,88.17323501080016,638.348814551539,4715.618523272315,-4077.2697087207757,0.31276277048091083,2.3104451363411633,-1.9976823658602527,-354.8643340992489,-0.17386787559982797,-55.59097565624097,0.9823468328141225,1892.0,0.6,69.0,0.4,46.0,0.017653167185877467,34.0,0.9648138704742478,0.9823468328141225,0.9735014149729868,0.45430840151263063,0.8791638448688428,0.9889477419495134,0.9495345418912298,0.5671877090771071,0.4328122909228928,0.05046545810877021,0.9428498356361594,0.9495345418912298,0.9452327954406579,0.45430840151263063,0.8791638448688428,0.9627180454723238,0.7226481433839294,0.9495345418912298,2.741,0.045,2.696785038,0.045013938,2696.785038,45.013938,1.1009269E7,3621207.0,404197.0,99.11807937285644,64.08623223909848,?
datasetWeka,5,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.InfoGainAttributeEval \\\\\\\" -S \\\\\\\"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\\\\\\\"\\\" -F \\\"weka.filters.supervised.instance.ClassBalancer -num-intervals 10\\\" -S 1\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-4523450618538717400,2.02605041002E7,18371.0,2041.0,1946.0,95.0,0.0,95.34541891229789,4.654581087702107,0.0,0.5254777771523533,0.0835325820676143,0.1880695660798108,78.06387160733536,81.23009315253374,642.4068193055857,1443.726151619605,-801.3193323140192,0.31475101386848886,0.7073621516999534,-0.39261113783146456,-300.6150907797671,-0.14728813854961642,-46.79512759604874,0.9807792207792208,1888.0,0.5,58.0,0.5,58.0,0.01922077922077922,37.0,0.9701952723535457,0.9807792207792208,0.975458537845518,0.5283927257609368,0.9313613972234662,0.9944111220311943,0.953454189122979,0.4726749683437581,0.5273250316562419,0.04654581087702107,0.94975352861938,0.953454189122979,0.9512641828520154,0.5283927257609368,0.9313613972234662,0.9738489132159887,0.7626107855104367,0.953454189122979,2.818,0.059,2.7832023049999997,0.058749291,2783.202305,58.749291,1.1366581E7,3621207.0,404197.0,99.60803527682509,64.4781969622734,?
datasetWeka,5,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.InfoGainAttributeEval \\\\\\\" -S \\\\\\\"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\\\\\\\"\\\" -F \\\"weka.filters.supervised.instance.ClassBalancer -num-intervals 10\\\" -S 1\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-4523450618538717400,2.02605041002E7,18371.0,2041.0,1950.0,91.0,0.0,95.54140127388536,4.45859872611465,0.0,0.5533669835300002,0.08219500244977977,0.18977590642513267,76.81386064195297,81.9670873833898,642.4068193055857,1447.887980931901,-805.4811616263153,0.31475101386848886,0.7094012645428226,-0.3946502506743338,-300.4286772021725,-0.147196804116694,-46.7661096012217,0.9807792207792208,1888.0,0.46551724137931033,54.0,0.5344827586206896,62.0,0.01922077922077922,37.0,0.972193614830072,0.9807792207792208,0.9764675459012154,0.5553032931377715,0.9295141065830721,0.9943973080939174,0.9554140127388535,0.44015203333894304,0.5598479666610569,0.044585987261146494,0.9525326669252099,0.9554140127388535,0.9537493147678762,0.5553032931377715,0.929514106583072,0.974399380462978,0.7766058659738635,0.9554140127388535,2.834,0.053,2.788310509,0.05336914,2788.310509,53.36914,1.128576E7,3621207.0,404197.0,99.70602645761882,64.62518373346398,?
datasetWeka,5,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.InfoGainAttributeEval \\\\\\\" -S \\\\\\\"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\\\\\\\"\\\" -F \\\"weka.filters.supervised.instance.ClassBalancer -num-intervals 10\\\" -S 1\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-4523450618538717400,2.02605041002E7,18371.0,2041.0,1948.0,93.0,0.0,95.44341009309163,4.556589906908378,0.0,0.5395447675927695,0.08670259676629127,0.1931575732754733,81.02635180734379,83.42768049789423,642.4068193055857,395.85145254469734,246.55536676088838,0.31475101386848886,0.1939497562688375,0.12080125759965134,-368.5960786223683,-0.1805958249007194,-57.377360816437914,0.9807792207792208,1888.0,0.4827586206896552,56.0,0.5172413793103449,60.0,0.01922077922077922,37.0,0.9711934156378601,0.9807792207792208,0.9759627810803826,0.541948066705917,0.9257680250783699,0.9945682487980394,0.9544341009309162,0.45641350084135063,0.5435864991586494,0.04556589906908378,0.9511513485656385,0.9544341009309162,0.9525137022321376,0.5419480667059171,0.92576802507837,0.9732960310578009,0.7696715313852618,0.9544341009309162,2.795,0.051,2.751761426,0.050980213999999996,2751.761426,50.980214,1.130398E7,3621207.0,404197.0,99.4610485056345,65.43361097501224,?
datasetWeka,6,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.InfoGainAttributeEval \\\\\\\" -S \\\\\\\"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\\\\\\\"\\\" -F \\\"weka.filters.supervised.instance.ClassBalancer -num-intervals 10\\\" -S 1\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-4523450618538717400,2.02605041002E7,18370.0,2042.0,1961.0,81.0,0.0,96.03330068560236,3.9666993143976494,0.0,0.5843774028676108,0.07902056807051935,0.18597599710320364,73.86240218141064,80.34434911776785,642.4908510262522,2513.196475106922,-1870.70562408067,0.3146380269472342,1.230752436389286,-0.9161144094420519,-275.0514306785344,-0.13469707672797965,-42.81017079685946,0.985981308411215,1899.0,0.46551724137931033,54.0,0.5344827586206896,62.0,0.014018691588785047,27.0,0.9723502304147466,0.985981308411215,0.9791183294663575,0.5900675911553176,0.9136073513087692,0.9927881433356234,0.9603330068560235,0.4398689398241189,0.560131060175881,0.039666993143976495,0.9566873322932649,0.9603330068560235,0.9578588424146627,0.5900675911553176,0.9136073513087692,0.9727570488359581,0.7919981891234227,0.9603330068560235,2.8,0.059,2.763347699,0.059227763,2763.347699,59.227763,1.1222801E7,3621010.0,404394.0,99.36336924583742,63.85896180215475,?
datasetWeka,6,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.InfoGainAttributeEval \\\\\\\" -S \\\\\\\"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\\\\\\\"\\\" -F \\\"weka.filters.supervised.instance.ClassBalancer -num-intervals 10\\\" -S 1\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-4523450618538717400,2.02605041002E7,18370.0,2042.0,1964.0,78.0,0.0,96.18021547502448,3.819784524975514,0.0,0.6051582579723944,0.08094025465230195,0.18231668372248633,75.65677883331406,78.76347224994002,642.4908510262522,1436.961664649927,-794.4708136236746,0.3146380269472342,0.7037030678990827,-0.3890650409518485,-307.5912204272479,-0.15063233125722228,-47.874801631172126,0.985981308411215,1899.0,0.4396551724137931,51.0,0.5603448275862069,65.0,0.014018691588785047,27.0,0.9738461538461538,0.985981308411215,0.9798761609907121,0.6096743081569103,0.9228457227772406,0.9935413203740362,0.9618021547502449,0.415476018752823,0.584523981247177,0.03819784524975514,0.9586602419426165,0.9618021547502449,0.9597166924917294,0.6096743081569101,0.9228457227772406,0.9758420206119192,0.802438080495356,0.9618021547502449,2.816,0.059,2.772219686,0.05880415,2772.219686,58.80415,1.1314012E7,3621010.0,404394.0,99.4613124387855,65.13222331047992,?
datasetWeka,6,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.InfoGainAttributeEval \\\\\\\" -S \\\\\\\"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\\\\\\\"\\\" -F \\\"weka.filters.supervised.instance.ClassBalancer -num-intervals 10\\\" -S 1\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-4523450618538717400,2.0260504100300003E7,18371.0,2041.0,1954.0,87.0,0.0,95.73738363547281,4.262616364527193,0.0,0.5838413240805189,0.08324350808427264,0.1873215629789692,78.07550549679978,81.23689441504133,638.348814551539,369.49522569199786,268.85358885954116,0.31276277048091083,0.18103636731602052,0.13172640316489032,-323.42534029262987,-0.15846415496944138,-50.66592635874898,0.9797507788161994,1887.0,0.41739130434782606,48.0,0.5826086956521739,67.0,0.020249221183800622,39.0,0.9751937984496124,0.9797507788161994,0.9774669774669774,0.5843831171595116,0.943117070748115,0.9960228777543015,0.9573738363547281,0.3950143618863548,0.6049856381136451,0.04262616364527193,0.9558608207051624,0.9573738363547281,0.9565555636397496,0.5843831171595116,0.9431170707481151,0.977467816518903,0.7919009095479683,0.9573738363547281,2.813,0.055,2.7698572009999998,0.055076202000000005,2769.857201,55.076202,1.1336717E7,3621207.0,404197.0,99.65703086722195,64.79666829985301,?
datasetWeka,6,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.InfoGainAttributeEval \\\\\\\" -S \\\\\\\"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\\\\\\\"\\\" -F \\\"weka.filters.supervised.instance.ClassBalancer -num-intervals 10\\\" -S 1\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-4523450618538717400,2.0260504100300003E7,18371.0,2041.0,1938.0,103.0,0.0,94.95345418912298,5.046545810877021,0.0,0.5114535571446165,0.08794218520333187,0.20303129080648105,82.4824748771076,88.04982871111005,638.348814551539,2576.087982100445,-1937.7391675489062,0.31276277048091083,1.2621695159727806,-0.9494067454918698,-356.5662771127705,-0.17470175262752105,-55.85759211650921,0.9750778816199377,1878.0,0.4782608695652174,55.0,0.5217391304347826,60.0,0.024922118380062305,48.0,0.9715468184169684,0.9750778816199377,0.9733091474475253,0.5117356998333995,0.8871280870468192,0.9902065992896832,0.9495345418912298,0.4527175298365095,0.5472824701634904,0.05046545810877021,0.9481078202645615,0.9495345418912298,0.9487882538244402,0.5117356998333995,0.8871280870468191,0.9665872066117954,0.7557128696878883,0.9495345418912298,2.771,0.061,2.737268389,0.060840438,2737.268389,60.840438,1.1155917E7,3621207.0,404197.0,99.11807937285644,63.890249877511025,?
datasetWeka,6,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.InfoGainAttributeEval \\\\\\\" -S \\\\\\\"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\\\\\\\"\\\" -F \\\"weka.filters.supervised.instance.ClassBalancer -num-intervals 10\\\" -S 1\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-4523450618538717400,2.0260504100300003E7,18371.0,2041.0,1953.0,88.0,0.0,95.68838804507594,4.311611954924057,0.0,0.5623394788270445,0.08286134247917712,0.18842548825778258,77.71706586002814,81.71564048084863,638.348814551539,1447.620224651381,-809.271410099842,0.31276277048091083,0.7092700757723572,-0.39650730529144634,-299.91372370186656,-0.1469444996089498,-46.98273371316054,0.9818276220145379,1891.0,0.4608695652173913,53.0,0.5391304347826087,62.0,0.018172377985462097,35.0,0.9727366255144033,0.9818276220145379,0.9772609819121446,0.5646064342771053,0.9314009661835749,0.9944709760023236,0.9568838804507594,0.4359258236536129,0.5640741763463872,0.04311611954924057,0.953942133944104,0.9568838804507594,0.955153749194604,0.5646064342771053,0.9314009661835749,0.9731299665145905,0.7810833211447515,0.9568838804507594,2.825,0.055,2.7761631440000003,0.055366095000000004,2776.163144,55.366095,1.1291708E7,3621207.0,404197.0,99.51004409603135,64.87016168544831,?
datasetWeka,6,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.InfoGainAttributeEval \\\\\\\" -S \\\\\\\"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\\\\\\\"\\\" -F \\\"weka.filters.supervised.instance.ClassBalancer -num-intervals 10\\\" -S 1\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-4523450618538717400,2.0260504100300003E7,18371.0,2041.0,1957.0,84.0,0.0,95.8843704066634,4.1156295933366,0.0,0.5998898462515051,0.08332680058794731,0.18454560374826698,78.15362695609616,80.03302710078913,638.348814551539,2503.3531190795566,-1865.0043045280177,0.31276277048091083,1.2265326404113457,-0.913769869930435,-331.6722898579599,-0.16250479659870648,-51.95784534995504,0.980269989615784,1888.0,0.4,46.0,0.6,69.0,0.01973001038421599,38.0,0.9762150982419855,0.980269989615784,0.9782383419689119,0.6003258551368738,0.9360151699851009,0.9944486462525182,0.958843704066634,0.37857371445085003,0.6214262855491499,0.041156295933366,0.9575449082404395,0.958843704066634,0.9581447981962816,0.6003258551368738,0.9360151699851009,0.9759230248231497,0.7999299817952668,0.958843704066634,2.815,0.053,2.770389187,0.052802324,2770.389187,52.802324,1.142505E7,3621207.0,404197.0,99.60803527682509,65.06614404703576,?
datasetWeka,6,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.InfoGainAttributeEval \\\\\\\" -S \\\\\\\"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\\\\\\\"\\\" -F \\\"weka.filters.supervised.instance.ClassBalancer -num-intervals 10\\\" -S 1\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-4523450618538717400,2.0260504100300003E7,18371.0,2041.0,1944.0,97.0,0.0,95.24742773150416,4.752572268495835,0.0,0.5066940425139598,0.08909358157765819,0.1993851401206493,83.56238916738118,86.46858011604309,638.348814551539,3625.204560603512,-2986.8557460519733,0.31276277048091083,1.7761903775617405,-1.4634276070808296,-394.98553983580246,-0.19352549722479298,-61.87612960686592,0.9807892004153687,1889.0,0.5217391304347826,60.0,0.4782608695652174,55.0,0.01921079958463136,37.0,0.9692149820420729,0.9807892004153687,0.974967741935484,0.5101962783142103,0.901029391846133,0.9912970319265042,0.9524742773150416,0.4934242073344556,0.5065757926655444,0.04752572268495835,0.9482891011332839,0.9524742773150416,0.9499750034683259,0.5101962783142103,0.901029391846133,0.9678693023226465,0.7531843540595293,0.9524742773150416,2.73,0.061,2.695091503,0.060782939,2695.091503,60.782939,1.116962E7,3621207.0,404197.0,99.41205291523762,65.0171484566389,?
datasetWeka,6,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.InfoGainAttributeEval \\\\\\\" -S \\\\\\\"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\\\\\\\"\\\" -F \\\"weka.filters.supervised.instance.ClassBalancer -num-intervals 10\\\" -S 1\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-4523450618538717400,2.0260504100300003E7,18371.0,2041.0,1947.0,94.0,0.0,95.39441450269476,4.605585497305243,0.0,0.5064366420383213,0.08414992650661468,0.19543980478767214,78.640799745204,84.41341084329677,642.4068193055857,4685.888107019804,-4043.4812877142185,0.31475101386848886,2.2958785433708004,-1.9811275295023119,-307.2411414204543,-0.15053461118101633,-47.82656911278881,0.9838961038961039,1894.0,0.5431034482758621,63.0,0.45689655172413796,53.0,0.016103896103896103,31.0,0.9678078691875319,0.9838961038961039,0.9757856774858321,0.5137403242290919,0.8919278996865204,0.9899380843398239,0.9539441450269476,0.5131514894067059,0.48684851059329426,0.046055854973052424,0.9486627262991059,0.9539441450269476,0.9504494998335262,0.5137403242290919,0.8919278996865204,0.9662280300855562,0.7528928387429161,0.9539441450269476,2.742,0.053,2.6980351590000002,0.052504103999999996,2698.035159,52.504104,1.11487E7,3621207.0,404197.0,99.26506614404704,64.2577168054875,?
datasetWeka,6,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.InfoGainAttributeEval \\\\\\\" -S \\\\\\\"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\\\\\\\"\\\" -F \\\"weka.filters.supervised.instance.ClassBalancer -num-intervals 10\\\" -S 1\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-4523450618538717400,2.0260504100300003E7,18371.0,2041.0,1941.0,100.0,0.0,95.10044096031358,4.899559039686428,0.0,0.502704546562058,0.08197452229299398,0.19122404138324153,76.60781487842851,82.59255879801893,642.4068193055857,2530.2233698376604,-1887.8165505320746,0.31475101386848886,1.2396978784113966,-0.9249468645429078,-271.8391457456945,-0.1331891943878954,-42.315731647982965,0.9792207792207792,1885.0,0.5172413793103449,60.0,0.4827586206896552,56.0,0.02077922077922078,40.0,0.9691516709511568,0.9792207792207792,0.9741602067183461,0.5052095513139696,0.9119278996865203,0.9921898708178994,0.9510044096031357,0.48902500969270135,0.5109749903072988,0.04899559039686428,0.9472237301556313,0.9510044096031357,0.9488199004413232,0.5052095513139696,0.9119278996865203,0.9704562627527885,0.7512310467553995,0.9510044096031357,2.746,0.048,2.70232384,0.048203028,2702.32384,48.203028,1.1258067E7,3621207.0,404197.0,99.26506614404704,63.6452719255267,?
datasetWeka,6,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.InfoGainAttributeEval \\\\\\\" -S \\\\\\\"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\\\\\\\"\\\" -F \\\"weka.filters.supervised.instance.ClassBalancer -num-intervals 10\\\" -S 1\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-4523450618538717400,2.0260504100300003E7,18371.0,2041.0,1941.0,100.0,0.0,95.10044096031358,4.899559039686428,0.0,0.515517216823255,0.08784909358157784,0.2006039387085403,82.0977897776714,86.64387847390886,642.4068193055857,3619.265735745534,-2976.858916439948,0.31475101386848886,1.7732806152599383,-1.4585296013914495,-358.12115276866496,-0.17546357313506367,-55.746785682595736,0.9776623376623377,1882.0,0.49137931034482757,57.0,0.5086206896551724,59.0,0.022337662337662337,43.0,0.9706034038164002,0.9776623376623377,0.9741200828157349,0.5167071638303155,0.9228369905956113,0.9935754716984175,0.9510044096031357,0.4647213822856256,0.5352786177143743,0.04899559039686428,0.9483143515738641,0.9510044096031357,0.9495199168280146,0.5167071638303155,0.9228369905956113,0.9694945504408831,0.7577022432427298,0.9510044096031357,2.725,0.059,2.69094858,0.058794804,2690.94858,58.794804,1.1253728E7,3621207.0,404197.0,99.41205291523762,64.77217050465458,?
